1,2,3,4,5,6,7,8
97051417,2013/2/8 00:00,501H8784,2013/2/20 00:00,0,,,A
97051418,2013/2/1 00:00,501H8784,2013/2/20 00:00,0,,,A
97051422,2013/1/29 00:00,7H10690,2013/2/20 00:00,0,,,A
97051424,2013/2/8 00:00,501H8784,2013/2/20 00:00,0,,,A
97051437,2013/2/18 00:00,501H8784,2013/2/20 00:00,0,,,A
97051438,2013/1/17 00:00,7H10723,2013/2/20 00:00,0,,,A
97051451,2013/2/15 00:00,1H9085,2013/2/20 00:00,0,,,A
97051465,2013/2/15 00:00,501H8784,2013/2/20 00:00,0,,,A
97051468,2013/2/14 00:00,501H8784,2013/2/20 00:00,0,,,A
98051968,2013/2/8 00:00,1H9085,2013/2/20 00:00,0,,,A
98051980,2013/2/10 00:00,7H10690,2013/2/20 00:00,0,,,A
98051981,2013/2/10 00:00,7H10690,2013/2/20 00:00,0,,,A
98051989,2013/2/1 00:00,7H10690,2013/2/20 00:00,0,,,A
98051992,2013/2/3 00:00,7H10690,2013/2/20 00:00,0,,,A
99051719,2013/2/3 00:00,501H8784,2013/2/20 00:00,0,,,A
52625,2013/1/28 00:00,501H8784,2013/2/20 00:00,0,,,A
52633,2013/1/28 00:00,501H8784,2013/2/20 00:00,0,,,A
97124188,2013/2/12 00:00,29H13229,2013/2/23 00:00,0,,,B
87121680,2013/2/16 00:00,29H13229,2013/2/23 00:00,0,,,B
94123928,2013/2/6 00:00,11H9956,2013/2/23 00:00,0,,,B
95121829,2013/2/20 00:00,29H13229,2013/2/23 00:00,0,,,B
95121862,2013/1/31 00:00,29H13229,2013/2/23 00:00,0,,,B
96126935,2013/2/19 00:00,29H13229,2013/2/23 00:00,0,,,B
96126939,2013/1/28 00:00,11H9956,2013/2/23 00:00,0,,,B
96126988,2013/2/6 00:00,11H9956,2013/2/23 00:00,0,,,B
97124121,2013/2/6 00:00,11H9956,2013/2/23 00:00,0,,,B
97124123,2013/1/26 00:00,11H9956,2013/2/23 00:00,0,,,B
97124144,2013/2/12 00:00,29H13229,2013/2/23 00:00,0,,,B
97124183,2013/2/12 00:00,11H9956,2013/2/23 00:00,0,,,B
97126046,2013/2/6 00:00,11H9956,2013/2/23 00:00,0,,,B
98091826,2013/2/12 00:00,11H9956,2013/2/23 00:00,0,,,B
98122578,2013/1/30 00:00,11H9956,2013/2/23 00:00,0,,,B
98122586,2013/1/25 00:00,11H9956,2013/2/23 00:00,0,,,B
98122719,2013/2/12 00:00,11H9956,2013/2/23 00:00,0,,,B
98122740,2013/2/6 00:00,11H9956,2013/2/23 00:00,0,,,B
98122742,2013/1/31 00:00,11H9956,2013/2/23 00:00,0,,,B
98122755,2013/1/29 00:00,11H9956,2013/2/23 00:00,0,,,B
98122758,2013/2/14 00:00,11H9956,2013/2/23 00:00,0,,,B
98127500,2013/1/31 00:00,11H9956,2013/2/23 00:00,0,,,B
98127823,2013/2/1 00:00,11H9956,2013/2/23 00:00,0,,,B
98127824,2013/1/30 00:00,11H9956,2013/2/23 00:00,0,,,B
98127839,2013/1/30 00:00,11H9956,2013/2/23 00:00,0,,,B
99127555,2013/1/26 00:00,11H9956,2013/2/23 00:00,0,,,B
99127562,2013/1/28 00:00,11H9956,2013/2/23 00:00,0,,,B
99127564,2013/1/27 00:00,11H9956,2013/2/23 00:00,0,,,B
99127577,2013/2/19 00:00,29H13229,2013/2/23 00:00,0,,,B
99127580,2013/1/28 00:00,11H9956,2013/2/23 00:00,0,,,B
99127582,2013/2/20 00:00,29H13229,2013/2/23 00:00,0,,,B
99127590,2013/1/26 00:00,011HO09956,2013/2/23 00:00,0,,,B
99127598,2013/1/30 00:00,11H9956,2013/2/23 00:00,0,,,B
99127636,2013/1/28 00:00,11H9956,2013/2/23 00:00,0,,,B
99127639,2013/2/17 00:00,29H13229,2013/2/23 00:00,0,,,B
99127640,2013/2/19 00:00,200H4779,2013/2/23 00:00,0,,,B
99127652,2013/2/1 00:00,11H9956,2013/2/23 00:00,0,,,B
99127660,2013/2/12 00:00,11H9956,2013/2/23 00:00,0,,,B
185263,2013/1/27 00:00,14H5157,2013/2/26 00:00,0,,,C
185265,2013/1/21 00:00,14H5157,2013/2/26 00:00,0,,,C
95181719,2013/1/29 00:00,14H5157,2013/2/26 00:00,0,,,C
96185476,2013/2/17 00:00,14H5157,2013/2/26 00:00,0,,,C
97182615,2013/2/5 00:00,14H5157,2013/2/26 00:00,0,,,C
97182617,2013/1/29 00:00,14H5157,2013/2/26 00:00,0,,,C
97182633,2013/2/22 00:00,14H5157,2013/2/26 00:00,0,,,C
97182644,2013/2/5 00:00,14H5157,2013/2/26 00:00,0,,,C
97182646,2013/2/19 00:00,14H5157,2013/2/26 00:00,0,,,C
98186935,2013/2/14 00:00,14H5157,2013/2/26 00:00,0,,,C
98186940,2013/1/29 00:00,14H5157,2013/2/26 00:00,0,,,C
99183198,2013/2/22 00:00,14H5157,2013/2/26 00:00,0,,,C
99183210,2013/2/15 00:00,14H5157,2013/2/26 00:00,0,,,C
93053202,2013/3/19 00:00,29H14414,2013/3/21 00:00,0,,,A
95051781,2013/3/14 00:00,29H14414,2013/3/21 00:00,0,,,A
95051803,2013/2/28 00:00,29H14414,2013/3/21 00:00,0,,,A
95051815,2013/3/5 00:00,501H8784,2013/3/21 00:00,0,,,A
96051843,2013/2/28 00:00,29H11943,2013/3/21 00:00,0,,,A
96051845,2013/3/16 00:00,501H8784,2013/3/21 00:00,0,,,A
96051858,2013/3/2 00:00,501H8784,2013/3/21 00:00,0,,,A
96051859,2013/3/7 00:00,501H8784,2013/3/21 00:00,0,,,A
96051879,2013/3/14 00:00,501H8784,2013/3/21 00:00,0,,,A
96051880,2013/3/5 00:00,501H8784,2013/3/21 00:00,0,,,A
97051416,2013/3/10 00:00,501H8784,2013/3/21 00:00,0,,,A
97051420,2013/3/13 00:00,501H8784,2013/3/21 00:00,0,,,A
97051431,2013/3/19 00:00,501H8784,2013/3/21 00:00,0,,,A
97051438,2013/3/3 00:00,29H14414,2013/3/21 00:00,0,,,A
97051464,2013/3/10 00:00,501H8784,2013/3/21 00:00,0,,,A
97051479,2013/2/26 00:00,501H8784,2013/3/21 00:00,0,,,A
98051968,2013/3/2 00:00,501H8784,2013/3/21 00:00,0,,,A
98051975,2013/3/11 00:00,29H11943,2013/3/21 00:00,0,,,A
98051981,2013/3/3 00:00,501H8784,2013/3/21 00:00,0,,,A
98051989,2013/3/4 00:00,29H11943,2013/3/21 00:00,0,,,A
99051742,2013/2/28 00:00,29H14414,2013/3/21 00:00,0,,,A
99051751,2013/3/16 00:00,501H8784,2013/3/21 00:00,0,,,A
99051719,2013/3/16 00:00,501H8784,2013/3/21 00:00,0,,,A
52612,2013/3/5 00:00,501H8784,2013/3/21 00:00,0,,,A
52654,2013/3/14 00:00,501H8784,2013/3/21 00:00,0,,,A
52659,2013/3/7 00:00,501H8784,2013/3/21 00:00,0,,,A
185263,2013/3/11 00:00,14H5157,2013/3/27 00:00,0,,,C
185270,2013/3/24 00:00,14H5157,2013/3/27 00:00,0,,,C
185272,2013/3/8 00:00,14H5157,2013/3/27 00:00,0,,,C
95181708,2013/3/4 00:00,14H5157,2013/3/27 00:00,0,,,C
95181716,2013/3/14 00:00,14H5157,2013/3/27 00:00,0,,,C
95181719,2013/2/26 00:00,14H5157,2013/3/27 00:00,0,,,C
96185464,2013/3/18 00:00,14H5157,2013/3/27 00:00,0,,,C
98186935,2013/3/8 00:00,14H5157,2013/3/27 00:00,0,,,C
98186943,2013/3/24 00:00,14H5157,2013/3/27 00:00,0,,,C
99183203,2013/3/16 00:00,14H5157,2013/3/27 00:00,0,,,C
99183210,2013/3/24 00:00,14H5157,2013/3/27 00:00,0,,,C
99183177,2013/3/18 00:00,14H5157,2013/3/27 00:00,0,,,C
93053848,2013/4/7 00:00,29H14414,2013/4/19 00:00,0,,,A
94051718,2013/3/27 00:00,29H11943,2013/4/19 00:00,0,,,A
50561729,2013/4/2 00:00,29H11943,2013/4/19 00:00,0,,,A
94051734,2013/4/9 00:00,29H14414,2013/4/19 00:00,0,,,A
95051781,2013/4/15 00:00,29H1943,2013/4/19 00:00,0,,,A
95051797,2013/4/7 00:00,29H14414,2013/4/19 00:00,0,,,A
95051800,2013/3/27 00:00,501H8784,2013/4/19 00:00,0,,,A
95051803,2013/3/30 00:00,501H8784,2013/4/19 00:00,0,,,A
96051816,2013/4/6 00:00,501H8784,2013/4/19 00:00,0,,,A
96051821,2013/4/15 00:00,501H8784,2013/4/19 00:00,0,,,A
96051847,2013/4/10 00:00,29H14414,2013/4/19 00:00,0,,,A
96051858,2013/4/14 00:00,29H11943,2013/4/19 00:00,0,,,A
96051859,2013/3/29 00:00,501H8784,2013/4/19 00:00,0,,,A
96051880,2013/3/27 00:00,501H8784,2013/4/19 00:00,0,,,A
97051420,2013/3/21 00:00,501H8784,2013/4/19 00:00,0,,,A
97051424,2013/4/6 00:00,501H8784,2013/4/19 00:00,0,,,A
97051428,2013/4/15 00:00,501H8784,2013/4/19 00:00,0,,,A
97051429,2013/4/9 00:00,29H14414,2013/4/19 00:00,0,,,A
97051446,2013/3/27 00:00,501H8784,2013/4/19 00:00,0,,,A
97051450,2013/4/9 00:00,29H14414,2013/4/19 00:00,0,,,A
97051453,2013/3/30 00:00,501H8784,2013/4/19 00:00,0,,,A
97051460,2013/3/21 00:00,501H8784,2013/4/19 00:00,0,,,A
97051464,2013/3/30 00:00,501H8784,2013/4/19 00:00,0,,,A
97051468,2013/4/6 00:00,501H8784,2013/4/19 00:00,0,,,A
97051470,2013/4/14 00:00,501H8784,2013/4/19 00:00,0,,,A
98051972,2013/4/7 00:00,29H14414,2013/4/19 00:00,0,,,A
98051981,2013/4/3 00:00,29H11943,2013/4/19 00:00,0,,,A
98051988,2013/3/26 00:00,501H8784,2013/4/19 00:00,0,,,A
99051728,2013/3/28 00:00,29H14414,2013/4/19 00:00,0,,,A
99051733,2013/4/18 00:00,29H11943,2013/4/19 00:00,0,,,A
99051735,2013/4/11 00:00,501H8784,2013/4/19 00:00,0,,,A
99051745,2013/4/12 00:00,29H14414,2013/4/19 00:00,0,,,A
99051754,2013/4/7 00:00,29H14414,2013/4/19 00:00,0,,,A
99051756,2013/3/30 00:00,501H8784,2013/4/19 00:00,0,,,A
99051759,2013/3/30 00:00,501H8784,2013/4/19 00:00,0,,,A
99051762,2013/4/7 00:00,29H14414,2013/4/19 00:00,0,,,A
99051768,2013/4/18 00:00,29H11943,2013/4/19 00:00,0,,,A
52621,2013/4/16 00:00,501H8784,2013/4/19 00:00,0,,,A
52625,2013/4/17 00:00,29H11943,2013/4/19 00:00,0,,,A
52626,2013/3/23 00:00,501H8784,2013/4/19 00:00,0,,,A
52641,2013/4/10 00:00,501H8784,2013/4/19 00:00,0,,,A
52649,2013/4/17 00:00,501H8784,2013/4/19 00:00,0,,,A
52651,2013/3/28 00:00,501H8784,2013/4/19 00:00,0,,,A
52655,2013/3/28 00:00,501H8784,2013/4/19 00:00,0,,,A
52656,2013/3/28 00:00,501H8784,2013/4/19 00:00,0,,,A
52658,2013/3/28 00:00,501H8784,2013/4/19 00:00,0,,,A
52659,2013/4/15 00:00,29H11943,2013/4/19 00:00,0,,,A
52660,2013/4/16 00:00,501H8784,2013/4/19 00:00,0,,,A
52661,2013/4/17 00:00,501H8784,2013/4/19 00:00,0,,,A
52672,2013/4/17 00:00,501H8784,2013/4/19 00:00,0,,,A
52619,2013/4/12 00:00,501H8784,2013/4/19 00:00,0,,,A
122592,2013/4/19 00:00,7H9754,2013/4/30 00:00,0,,,B
122593,2013/4/26 00:00,200H4779,2013/4/30 00:00,0,,,B
122594,2013/4/8 00:00,200H4779,2013/4/30 00:00,0,,,B
122596,2013/4/16 00:00,7H9754,2013/4/30 00:00,0,,,B
122597,2013/4/1 00:00,200H4779,2013/4/30 00:00,0,,,B
122600,2013/4/3 00:00,200H4779,2013/4/30 00:00,0,,,B
122604,2013/4/11 00:00,7H9754,2013/4/30 00:00,0,,,B
122615,2013/4/19 00:00,7H9754,2013/4/30 00:00,0,,,B
127749,2013/4/15 00:00,7H9754,2013/4/30 00:00,0,,,B
87121675,2013/4/14 00:00,7H9754,2013/4/30 00:00,0,,,B
87121678,2013/4/10 00:00,200H4779,2013/4/30 00:00,0,,,B
87121680,2013/4/14 00:00,200H4779,2013/4/30 00:00,0,,,B
94123928,2013/4/12 00:00,29H13229,2013/4/30 00:00,0,,,B
95121829,2013/3/15 00:00,200H4779,2013/4/30 00:00,0,,,B
95121833,2013/3/25 00:00,29H13229,2013/4/30 00:00,0,,,B
95121861,2013/3/18 00:00,200H4779,2013/4/30 00:00,0,,,B
95121897,2013/4/10 00:00,200H4779,2013/4/30 00:00,0,,,B
96123527,2013/3/26 00:00,200H4779,2013/4/30 00:00,0,,,B
96123549,2013/4/26 00:00,200H4779,2013/4/30 00:00,0,,,B
96126913,2013/4/14 00:00,7H9754,2013/4/30 00:00,0,,,B
96126925,2013/4/24 00:00,29H13229,2013/4/30 00:00,0,,,B
96126935,2013/3/15 00:00,200H4779,2013/4/30 00:00,0,,,B
96126939,2013/4/20 00:00,200H4779,2013/4/30 00:00,0,,,B
96126988,2013/2/28 00:00,200H4779,2013/4/30 00:00,0,,,B
97124112,2013/3/11 00:00,200H4779,2013/4/30 00:00,0,,,B
97124137,2013/2/24 00:00,200H4779,2013/4/30 00:00,0,,,B
97124147,2013/4/11 00:00,7H9754,2013/4/30 00:00,0,,,B
97124153,2013/2/28 00:00,200H4779,2013/4/30 00:00,0,,,B
97124165,2013/4/22 00:00,29H13229,2013/4/30 00:00,0,,,B
97124170,2013/4/20 00:00,200H4779,2013/4/30 00:00,0,,,B
97124183,2013/3/6 00:00,200H4779,2013/4/30 00:00,0,,,B
97126046,2013/4/21 00:00,29H13229,2013/4/30 00:00,0,,,B
97127665,2013/4/19 00:00,200H4779,2013/4/30 00:00,0,,,B
98091823,2013/3/26 00:00,200H4779,2013/4/30 00:00,0,,,B
98091826,2013/4/20 00:00,200H4779,2013/4/30 00:00,0,,,B
98091828,2013/4/23 00:00,200H4779,2013/4/30 00:00,0,,,B
10837571,2013/4/25 00:00,29H13229,2013/4/30 00:00,0,,,B
98122586,2013/4/14 00:00,7H9754,2013/4/30 00:00,0,,,B
98122590,2013/4/28 00:00,200H4779,2013/4/30 00:00,0,,,B
98122717,2013/4/10 00:00,200H4779,2013/4/30 00:00,0,,,B
98122719,2013/4/28 00:00,200H4779,2013/4/30 00:00,0,,,B
98122725,2012/9/20 00:00,7H7536,2013/4/30 00:00,0,,,B
98122727,2013/4/20 00:00,200H4779,2013/4/30 00:00,0,,,B
98122744,2013/4/13 00:00,200H4779,2013/4/30 00:00,0,,,B
98122754,2013/4/4 00:00,200H4779,2013/4/30 00:00,0,,,B
98122755,2013/3/9 00:00,29H13229,2013/4/30 00:00,0,,,B
98127496,2013/4/6 00:00,200H4779,2013/4/30 00:00,0,,,B
98127500,2013/4/19 00:00,200H4779,2013/4/30 00:00,0,,,B
98127823,2013/2/24 00:00,200H4779,2013/4/30 00:00,0,,,B
98127824,2013/2/17 00:00,200H4779,2013/4/30 00:00,0,,,B
98127825,2013/3/7 00:00,200H4779,2013/4/30 00:00,0,,,B
98127834,2013/3/1 00:00,200H4779,2013/4/30 00:00,0,,,B
98127836,2013/4/23 00:00,200H4779,2013/4/30 00:00,0,,,B
98127837,2013/4/20 00:00,200H4779,2013/4/30 00:00,0,,,B
98127840,2013/4/12 00:00,29H13229,2013/4/30 00:00,0,,,B
98127843,2013/4/28 00:00,200H4779,2013/4/30 00:00,0,,,B
98127844,2013/4/20 00:00,200H4779,2013/4/30 00:00,0,,,B
99127554,2013/4/22 00:00,29H13229,2013/4/30 00:00,0,,,B
99127557,2013/4/26 00:00,200H4779,2013/4/30 00:00,0,,,B
99127569,2013/4/4 00:00,200H4779,2013/4/30 00:00,0,,,B
99127572,2013/2/17 00:00,11H9956,2013/4/30 00:00,0,,,B
99127573,2013/4/19 00:00,200H4779,2013/4/30 00:00,0,,,B
99127577,2013/4/11 00:00,7H9754,2013/4/30 00:00,0,,,B
99127579,2013/2/25 00:00,200H4779,2013/4/30 00:00,0,,,B
99127580,2013/2/17 00:00,11H9956,2013/4/30 00:00,0,,,B
99127582,2013/4/19 00:00,200H4779,2013/4/30 00:00,0,,,B
99127583,2013/4/13 00:00,29H13229,2013/4/30 00:00,0,,,B
99127586,2013/4/20 00:00,200H4779,2013/4/30 00:00,0,,,B
99127589,2013/4/4 00:00,200H4779,2013/4/30 00:00,0,,,B
99127593,2013/4/21 00:00,200H4779,2013/4/30 00:00,0,,,B
99127594,2013/3/7 00:00,200H4779,2013/4/30 00:00,0,,,B
99127597,2013/3/5 00:00,200H4779,2013/4/30 00:00,0,,,B
99127598,2013/4/21 00:00,200H4779,2013/4/30 00:00,0,,,B
99127612,2013/4/4 00:00,200H4779,2013/4/30 00:00,0,,,B
99127636,2013/4/25 00:00,200H4779,2013/4/30 00:00,0,,,B
99127639,2013/4/19 00:00,29H13229,2013/4/30 00:00,0,,,B
99127644,2013/4/3 00:00,200H4779,2013/4/30 00:00,0,,,B
99127646,2013/3/23 00:00,200H4779,2013/4/30 00:00,0,,,B
99127648,2013/4/19 00:00,29H13229,2013/4/30 00:00,0,,,B
99127651,2013/4/8 00:00,200H4779,2013/4/30 00:00,0,,,B
99127653,2013/4/25 00:00,200H4779,2013/4/30 00:00,0,,,B
99127664,2013/4/13 00:00,7H9754,2013/4/30 00:00,0,,,B
99127673,2013/4/9 00:00,200H4779,2013/4/30 00:00,0,,,B
99127581,2013/4/28 00:00,200H4779,2013/4/30 00:00,0,,,B
99127596,2013/4/16 00:00,7H9754,2013/4/30 00:00,0,,,B
122598,2013/4/14 00:00,7H9754,2013/4/30 00:00,0,,,B
122599,2013/4/16 00:00,7H9754,2013/4/30 00:00,0,,,B
122606,2013/4/21 00:00,29H13229,2013/4/30 00:00,0,,,B
122627,2013/4/19 00:00,200H4779,2013/4/30 00:00,0,,,B
122633,2013/4/26 00:00,200H4779,2013/4/30 00:00,0,,,B
93051404,2013/5/4 00:00,29H11943,2013/5/22 00:00,0,,,A
93053239,2013/4/26 00:00,29H11943,2013/5/22 00:00,0,,,A
94051718,2013/5/6 00:00,29H11943,2013/5/22 00:00,0,,,A
50561729,2013/4/26 00:00,29H11943,2013/5/22 00:00,0,,,A
94051734,2013/4/27 00:00,29H11943,2013/5/22 00:00,0,,,A
95051803,2013/4/26 00:00,501H8784,2013/5/22 00:00,0,,,A
95051807,2013/4/26 00:00,29H11943,2013/5/22 00:00,0,,,A
96051812,2013/5/5 00:00,29H14414,2013/5/22 00:00,0,,,A
96051835,2013/4/28 00:00,29H11943,2013/5/22 00:00,0,,,A
96051843,2013/5/5 00:00,29H11943,2013/5/22 00:00,0,,,A
96051844,2013/4/28 00:00,29H11943,2013/5/22 00:00,0,,,A
96051859,2013/5/14 00:00,29H11943,2013/5/22 00:00,0,,,A
96051865,2013/5/2 00:00,501H8784,2013/5/22 00:00,0,,,A
99051743,2013/5/2 00:00,501H8784,2013/5/22 00:00,0,,,A
96051880,2013/5/18 00:00,501H8784,2013/5/22 00:00,0,,,A
99051757,2013/5/7 00:00,501H8784,2013/5/22 00:00,0,,,A
99051769,2013/4/25 00:00,501H9085,2013/5/22 00:00,0,,,A
97051422,2013/4/26 00:00,29H11943,2013/5/22 00:00,0,,,A
99051719,2013/5/4 00:00,501H8784,2013/5/22 00:00,0,,,A
97051427,2013/5/5 00:00,29H11943,2013/5/22 00:00,0,,,A
52612,2013/5/4 00:00,501H8784,2013/5/22 00:00,0,,,A
52633,2013/5/21 00:00,501H8784,2013/5/22 00:00,0,,,A
52637,2013/5/5 00:00,501H8784,2013/5/22 00:00,0,,,A
52640,2013/4/19 00:00,501H8784,2013/5/22 00:00,0,,,A
52646,2013/4/25 00:00,501H9085,2013/5/22 00:00,0,,,A
97051431,2013/5/21 00:00,501H8784,2013/5/22 00:00,0,,,A
52647,2013/5/5 00:00,501H8784,2013/5/22 00:00,0,,,A
52652,2013/5/9 00:00,501H8784,2013/5/22 00:00,0,,,A
52657,2013/4/25 00:00,501H9085,2013/5/22 00:00,0,,,A
97051449,2013/4/21 00:00,501H8784,2013/5/22 00:00,0,,,A
52660,2013/5/4 00:00,29H11943,2013/5/22 00:00,0,,,A
52662,2013/5/17 00:00,501H9085,2013/5/22 00:00,0,,,A
97051468,2013/5/14 00:00,29H11943,2013/5/22 00:00,0,,,A
52663,2013/5/20 00:00,29H11943,2013/5/22 00:00,0,,,A
97051479,2013/5/15 00:00,501H8784,2013/5/22 00:00,0,,,A
52665,2013/4/28 00:00,501H8784,2013/5/22 00:00,0,,,A
52667,2013/4/21 00:00,501H8784,2013/5/22 00:00,0,,,A
52672,2013/5/9 00:00,501H8784,2013/5/22 00:00,0,,,A
52677,2013/5/20 00:00,29H11943,2013/5/22 00:00,0,,,A
98051973,2013/4/27 00:00,29H11943,2013/5/22 00:00,0,,,A
98051993,2013/4/26 00:00,501H8784,2013/5/22 00:00,0,,,A
99051729,2013/5/17 00:00,29H11943,2013/5/22 00:00,0,,,A
185262,2013/4/27 00:00,7H8778,2013/5/27 00:00,0,,,C
185268,2013/5/10 00:00,7H8778,2013/5/27 00:00,0,,,C
185269,2013/5/10 00:00,7H8778,2013/5/27 00:00,0,,,C
185274,2013/5/9 00:00,7H8778,2013/5/27 00:00,0,,,C
185283,2013/5/10 00:00,7H8778,2013/5/27 00:00,0,,,C
185285,2013/5/10 00:00,7H8778,2013/5/27 00:00,0,,,C
95181708,2013/4/29 00:00,7H8778,2013/5/27 00:00,0,,,C
95181711,2013/5/5 00:00,7H8778,2013/5/27 00:00,0,,,C
96185487,2013/5/5 00:00,7H8778,2013/5/27 00:00,0,,,C
98186924,2013/5/4 00:00,7H8778,2013/5/27 00:00,0,,,C
98186926,2013/5/13 00:00,7H8778,2013/5/27 00:00,0,,,C
98186928,2013/5/22 00:00,7H8778,2013/5/27 00:00,0,,,C
98186935,2013/5/11 00:00,7H8778,2013/5/27 00:00,0,,,C
98186940,2013/5/14 00:00,7H8778,2013/5/27 00:00,0,,,C
98186943,2013/5/10 00:00,7H8778,2013/5/27 00:00,0,,,C
99183186,2013/5/23 00:00,7H8778,2013/5/27 00:00,0,,,C
99183210,2013/5/6 00:00,7H8778,2013/5/27 00:00,0,,,C
122592,2013/5/10 00:00,200H4779,2013/5/28 00:00,0,,,B
122602,2013/5/21 00:00,200H4779,2013/5/28 00:00,0,,,B
122604,2013/5/5 00:00,200H4779,2013/5/28 00:00,0,,,B
122613,2013/5/2 00:00,200H4779,2013/5/28 00:00,0,,,B
122623,2013/5/2 00:00,200H4779,2013/5/28 00:00,0,,,B
122624,2013/5/8 00:00,200H4779,2013/5/28 00:00,0,,,B
122763,2013/5/26 00:00,200H4779,2013/5/28 00:00,0,,,B
122766,2013/5/3 00:00,200HO04779,2013/5/28 00:00,0,,,B
127749,2013/5/8 00:00,200H479,2013/5/28 00:00,0,,,B
95121829,2013/5/10 00:00,200H4779,2013/5/28 00:00,0,,,B
95121837,2013/5/9 00:00,200H4779,2013/5/28 00:00,0,,,B
95121911,2013/5/8 00:00,200H4779,2013/5/28 00:00,0,,,B
96123527,2013/5/13 00:00,29H13229,2013/5/28 00:00,0,,,B
96126935,2013/4/30 00:00,200H4779,2013/5/28 00:00,0,,,B
96126939,2013/5/16 00:00,29H13229,2013/5/28 00:00,0,,,B
96126986,2013/5/16 00:00,200H4779,2013/5/28 00:00,0,,,B
97124170,2013/5/9 00:00,200H4779,2013/5/28 00:00,0,,,B
97127665,2013/5/5 00:00,200H4779,2013/5/28 00:00,0,,,B
98091826,2013/5/10 00:00,29H13229,2013/5/28 00:00,0,,,B
10837571,2013/5/20 00:00,200H4779,2013/5/28 00:00,0,,,B
98122744,2013/5/5 00:00,200H4779,2013/5/28 00:00,0,,,B
98127496,2013/5/21 00:00,200H4779,2013/5/28 00:00,0,,,B
98127836,2013/5/15 00:00,200H4779,2013/5/28 00:00,0,,,B
98127837,2013/5/15 00:00,200H4779,2013/5/28 00:00,0,,,B
98127840,2013/5/20 00:00,200H4779,2013/5/28 00:00,0,,,B
98127843,2013/5/21 00:00,200H4779,2013/5/28 00:00,0,,,B
98127844,2013/5/10 00:00,200H4779,2013/5/28 00:00,0,,,B
98127849,2013/5/20 00:00,200H4779,2013/5/28 00:00,0,,,B
96121456,2013/5/20 00:00,200H4779,2013/5/28 00:00,0,,,B
99127554,2013/5/16 00:00,29H13229,2013/5/28 00:00,0,,,B
99127558,2013/5/20 00:00,200H4779,2013/5/28 00:00,0,,,B
99127562,2013/5/8 00:00,200H4779,2013/5/28 00:00,0,,,B
99127575,2013/5/9 00:00,200H4779,2013/5/28 00:00,0,,,B
99127581,2013/5/21 00:00,200H4779,2013/5/28 00:00,0,,,B
99127585,2013/5/1 00:00,200H4779,2013/5/28 00:00,0,,,B
99127593,2013/5/12 00:00,200H4779,2013/5/28 00:00,0,,,B
99127598,2013/5/12 00:00,200H4779,2013/5/28 00:00,0,,,B
99127612,2013/4/29 00:00,200H4779,2013/5/28 00:00,0,,,B
99127634,2013/5/22 00:00,200H4779,2013/5/28 00:00,0,,,B
99127644,2013/5/20 00:00,200H4779,2013/5/28 00:00,0,,,B
99127647,2013/5/13 00:00,200H4779,2013/5/28 00:00,0,,,B
99127648,2013/5/10 00:00,200H4779,2013/5/28 00:00,0,,,B
99127649,2013/5/9 00:00,200H4779,2013/5/28 00:00,0,,,B
99127664,2013/5/8 00:00,200H4779,2013/5/28 00:00,0,,,B
99127666,2013/5/5 00:00,200H4779,2013/5/28 00:00,0,,,B
99127667,2013/5/8 00:00,200H4779,2013/5/28 00:00,0,,,B
99127673,2013/5/24 00:00,200H4779,2013/5/28 00:00,0,,,B
99127670,2013/5/20 00:00,200H4779,2013/5/28 00:00,0,,,B
122593,2013/5/27 00:00,200H4779,2013/6/25 00:00,0,,,B
122602,2013/6/24 00:00,200H4779,2013/6/25 00:00,0,,,B
122604,2013/6/18 00:00,200H4779,2013/6/25 00:00,0,,,B
122607,2013/6/1 00:00,200H4779,2013/6/25 00:00,0,,,B
122624,2013/5/31 00:00,200H4779,2013/6/25 00:00,0,,,B
122625,2013/6/3 00:00,29H13229,2013/6/25 00:00,0,,,B
122628,2013/6/11 00:00,200H4779,2013/6/25 00:00,0,,,B
122630,2013/6/6 00:00,200H4779,2013/6/25 00:00,0,,,B
122631,2013/6/11 00:00,200H4779,2013/6/25 00:00,0,,,B
122633,2013/6/11 00:00,200H4779,2013/6/25 00:00,0,,,B
122635,2013/5/28 00:00,200H4779,2013/6/25 00:00,0,,,B
122640,2013/6/19 00:00,200H4779,2013/6/25 00:00,0,,,B
122762,2013/6/5 00:00,200H4779,2013/6/25 00:00,0,,,B
122763,2013/6/14 00:00,200H4779,2013/6/25 00:00,0,,,B
122764,2013/6/8 00:00,200H4779,2013/6/25 00:00,0,,,B
87121678,2013/6/5 00:00,29H13229,2013/6/25 00:00,0,,,B
94123928,2013/6/15 00:00,29H13229,2013/6/25 00:00,0,,,B
95121829,2013/5/31 00:00,200H4779,2013/6/25 00:00,0,,,B
95121833,2013/6/3 00:00,29H13229,2013/6/25 00:00,0,,,B
95121837,2013/6/15 00:00,29H13229,2013/6/25 00:00,0,,,B
95121897,2013/6/19 00:00,200H4779,2013/6/25 00:00,0,,,B
95121900,2013/6/15 00:00,29H13229,2013/6/25 00:00,0,,,B
95121911,2013/5/31 00:00,200H4779,2013/6/25 00:00,0,,,B
96126935,2013/6/18 00:00,29H13229,2013/6/25 00:00,0,,,B
97124146,2013/6/18 00:00,200H4779,2013/6/25 00:00,0,,,B
97124176,2013/6/8 00:00,200H4779,2013/6/25 00:00,0,,,B
