1,2,3,4,5,6,7,8,9,10,11,12,13
122630,2016/7/20 00:00,2017/9/7 00:00,,,,2016/7/28 00:00,TRUE,3,1,M,公,B
1123332,2016/7/25 00:00,,,,,2016/7/28 00:00,TRUE,3,2,M,母,B
1123370,2016/7/25 00:00,2017/8/31 00:00,,,,2016/7/28 00:00,TRUE,3,1,M,公,B
1123386,2016/6/24 00:00,,,,,2016/7/28 00:00,TRUE,3,1,,,B
1123395,2016/7/12 00:00,,,,,2016/7/28 00:00,TRUE,3,1,M,公,B
97124120,2016/7/12 00:00,2017/8/31 00:00,,,522,2016/7/28 00:00,TRUE,6,1,S,公,B
124293,2016/7/1 00:00,,,,,2016/7/28 00:00,TRUE,4,1,M,母,B
124301,2016/7/22 00:00,2017/7/11 00:00,,,,2016/7/28 00:00,TRUE,3,1,M,公,B
2127045,2016/7/8 00:00,2017/4/23 00:00,,,,2016/7/28 00:00,TRUE,2,1,M,公,B
99127577,2016/6/27 00:00,,,,,2016/7/28 00:00,TRUE,4,1,,,B
127749,2016/7/7 00:00,,,,,2016/7/28 00:00,TRUE,4,3,L,公,B
127913,2016/7/9 00:00,,,,,2016/7/28 00:00,TRUE,3,1,L,公,B
10837980,2016/7/11 00:00,2017/5/2 00:00,,,,2016/7/28 00:00,TRUE,2,1,S,母,B
128002,2016/6/28 00:00,,,,,2016/7/28 00:00,TRUE,3,1,,,B
3126105,2016/6/1 00:00,2016/9/30 00:00,,,,2016/7/28 00:00,TRUE,1,,,,B
3126136,2016/7/24 00:00,2017/10/10 00:00,,,,2016/7/28 00:00,TRUE,1,1,M,公,B
3126187,2016/7/20 00:00,2017/5/17 00:00,,,,2016/7/28 00:00,TRUE,1,1,M,母,B
3126169,2016/7/23 00:00,2018/1/4 00:00,,,,2016/7/28 00:00,TRUE,1,1,S,母,B
3126157,2016/7/10 00:00,2017/4/23 00:00,,,,2016/7/28 00:00,TRUE,1,1,S,母,B
3126138,2016/6/25 00:00,2017/5/2 00:00,,,,2016/7/28 00:00,TRUE,1,,,,B
3126160,2016/7/11 00:00,2017/7/3 00:00,,,,2016/7/28 00:00,TRUE,1,1,M,母,B
3126168,2016/7/16 00:00,2017/9/7 00:00,,,,2016/7/28 00:00,TRUE,1,1,S,母,B
50561729,2016/7/21 00:00,2017/6/1 00:00,P29,,,2016/8/11 00:00,TRUE,6,,,母,A
96051859,2016/7/11 00:00,,,,,2016/8/11 00:00,TRUE,5,,,公,A
98051971,2016/7/11 00:00,2017/4/2 00:00,,,,2016/8/11 00:00,TRUE,5,,,公,A
52631,2016/8/4 00:00,2017/9/3 00:00,,,,2016/8/11 00:00,TRUE,3,,,公,A
52638,2016/7/9 00:00,,,,,2016/8/11 00:00,TRUE,3,,,公,A
52661,2016/7/29 00:00,,P31,,,2016/8/11 00:00,TRUE,3,,,母,A
1051813,2016/7/17 00:00,,,,,2016/8/11 00:00,TRUE,2,,,公,A
1051841,2016/7/18 00:00,,P28,,,2016/8/11 00:00,TRUE,2,,,母,A
2051984,2016/7/14 00:00,2017/10/3 00:00,P27,,,2016/8/11 00:00,TRUE,2,,,母,A
2051973,2016/7/18 00:00,2017/7/22 00:00,,,,2016/8/11 00:00,TRUE,2,,,公,A
2052005,2016/8/6 00:00,2017/7/2 00:00,P35,,,2016/8/11 00:00,TRUE,1,,,母,A
2052018,2016/7/31 00:00,,,,,2016/8/11 00:00,TRUE,1,,,公,A
2052025,2016/7/30 00:00,,P32,,,2016/8/11 00:00,TRUE,1,,,母,A
2052029,2016/2/21 00:00,,,,,2016/8/11 00:00,TRUE,1,,,,A
2051980,2016/7/20 00:00,,,,,2016/8/11 00:00,TRUE,2,,,公,A
3051524,2016/8/2 00:00,2017/7/23 00:00,P34,,,2016/8/11 00:00,TRUE,1,,,母,A
3051533,2016/7/26 00:00,2017/6/9 00:00,P30,,,2016/8/11 00:00,TRUE,1,,,母,A
3051543,2016/8/1 00:00,,P33,,,2016/8/11 00:00,TRUE,1,,,母,A
2122392,2016/8/13 00:00,2017/6/26 00:00,,,,2016/8/24 00:00,TRUE,2,1,S,母,B
2122412,2016/8/17 00:00,,,,,2016/8/24 00:00,TRUE,2,1,,,B
2121427,2016/8/8 00:00,2018/3/24 00:00,,,,2016/8/24 00:00,TRUE,2,1,M,母,B
122654,2016/8/3 00:00,2017/10/5 00:00,,,,2016/8/24 00:00,TRUE,3,1,M,母,B
122669,2016/8/17 00:00,2017/8/13 00:00,,,,2016/8/24 00:00,TRUE,4,3,L,公,B
1123337,2016/8/5 00:00,,,,,2016/8/24 00:00,TRUE,3,1,M,母,B
1123372,2016/7/28 00:00,2017/8/22 00:00,,,,2016/8/24 00:00,TRUE,3,1,S,公,B
1123391,2016/7/25 00:00,2017/8/3 00:00,,,,2016/8/24 00:00,TRUE,2,2,L,公,B
2123490,2016/8/15 00:00,2017/8/31 00:00,,,,2016/8/24 00:00,TRUE,2,1,M,公,B
97124112,2016/8/14 00:00,,,,,2016/8/24 00:00,TRUE,6,1,M,母,B
124312,2016/8/21 00:00,,,,,2016/8/24 00:00,TRUE,3,1,M,公,B
99127572,2016/8/22 00:00,,,,,2016/8/24 00:00,TRUE,4,1,S,公,B
87121413,2016/8/9 00:00,2017/6/26 00:00,,,,2016/8/24 00:00,TRUE,6,1,M,公,B
99127641,2016/8/13 00:00,,,,,2016/8/24 00:00,TRUE,4,1,M,母,B
98127843,2016/7/26 00:00,2017/10/10 00:00,,,,2016/8/24 00:00,TRUE,5,1,M,母,B
3125376,2016/8/5 00:00,2017/7/11 00:00,,,,2016/8/24 00:00,TRUE,1,1,S,母,B
3126176,2016/8/5 00:00,,,,,2016/8/24 00:00,TRUE,1,1,M,母,B
3126178,2016/7/27 00:00,,,,,2016/8/24 00:00,TRUE,1,1,S,母,B
3126152,2016/7/28 00:00,2017/6/17 00:00,,,,2016/8/24 00:00,TRUE,1,1,M,公,B
3126195,2016/8/17 00:00,2017/5/30 00:00,,,,2016/8/24 00:00,TRUE,1,1,S,母,B
3126166,2016/8/17 00:00,2017/7/23 00:00,,,,2016/8/24 00:00,TRUE,1,2,M,公,B
3126174,2016/8/13 00:00,2017/8/3 00:00,,,,2016/8/24 00:00,TRUE,1,1,S,母,B
3126177,2016/8/13 00:00,2017/8/13 00:00,,,,2016/8/24 00:00,TRUE,1,1,M,母,B
2188134,2016/7/27 00:00,2017/5/30 00:00,,,565,2016/8/26 00:00,TRUE,2,1,,,C
2188154,2016/8/24 00:00,2017/3/23 00:00,,,580,2016/8/26 00:00,TRUE,2,1,,,C
99183190,2016/8/10 00:00,2017/5/23 00:00,,,650,2016/8/26 00:00,TRUE,5,3,,,C
99183193,2016/8/18 00:00,2017/9/1 00:00,,,660,2016/8/26 00:00,TRUE,5,1,,,C
3183636,2016/8/22 00:00,2017/6/5 00:00,5184350,,525,2016/8/26 00:00,TRUE,1,1,,,C
52682,2016/8/19 00:00,2017/12/7 00:00,,,,2016/9/8 00:00,TRUE,3,,,公,A
2051990,2016/8/9 00:00,,,,,2016/9/8 00:00,TRUE,2,,,公,A
2052002,2016/8/19 00:00,2018/8/2 00:00,,,,2016/9/8 00:00,TRUE,1,,,母,A
3051523,2016/9/1 00:00,2017/8/29 00:00,P39,,,2016/9/8 00:00,TRUE,1,,,母,A
3051526,2016/8/15 00:00,2017/12/29 00:00,P36,,,2016/9/8 00:00,TRUE,1,,,母,A
3051557,2016/8/30 00:00,2018/6/2 00:00,P38,,,2016/9/8 00:00,TRUE,1,,,母,A
3051559,2016/9/5 00:00,2018/1/5 00:00,P40,,,2016/9/8 00:00,TRUE,1,,,母,A
3051566,2016/8/30 00:00,2017/10/20 00:00,P37,,,2016/9/8 00:00,TRUE,1,,,母,A
2122344,2016/8/29 00:00,,,,,2016/9/23 00:00,TRUE,2,1,M,母,B
2122363,2016/8/25 00:00,,,,,2016/9/23 00:00,TRUE,2,1,M,母,B
2122373,2016/8/25 00:00,,,,,2016/9/23 00:00,TRUE,2,1,S,母,B
2122419,2016/9/4 00:00,2017/8/3 00:00,,,,2016/9/23 00:00,TRUE,2,1,M,公,B
122621,2016/9/13 00:00,2017/10/10 00:00,,,,2016/9/23 00:00,TRUE,4,2,L,公,B
122626,2016/8/3 00:00,,,,,2016/9/23 00:00,TRUE,3,1,M,公,B
122769,2016/9/5 00:00,,,,,2016/9/23 00:00,TRUE,3,1,M,母,B
1123344,2016/8/31 00:00,2017/10/14 00:00,,,,2016/9/23 00:00,TRUE,3,1,S,公,B
1123355,2016/9/6 00:00,2017/8/31 00:00,,,,2016/9/23 00:00,TRUE,3,3,M,母,B
1123387,2016/9/1 00:00,,,,,2016/9/23 00:00,TRUE,3,1,S,公,B
1123397,2016/9/8 00:00,2017/8/3 00:00,,,,2016/9/23 00:00,TRUE,3,1,S,公,B
10837488,2016/8/24 00:00,2017/7/3 00:00,,,,2016/9/23 00:00,TRUE,2,1,M,公,B
2123506,2016/8/24 00:00,,,,,2016/9/23 00:00,TRUE,2,1,M,母,B
124311,2016/8/26 00:00,,,,,2016/9/23 00:00,TRUE,3,1,M,母,B
124317,2016/9/6 00:00,,,,,2016/9/23 00:00,TRUE,3,2,M,母,B
3126127,2016/8/26 00:00,,,,,2016/9/23 00:00,TRUE,2,1,M,公,B
2127024,2016/9/18 00:00,2017/6/26 00:00,,,,2016/9/23 00:00,TRUE,2,1,M,公,B
99127555,2016/8/5 00:00,2017/6/12 00:00,,,,2016/9/23 00:00,TRUE,4,2,L,公,B
98127842,2016/8/23 00:00,2018/4/8 00:00,,,,2016/9/23 00:00,TRUE,4,1,M,母,B
127917,2016/9/18 00:00,2017/7/3 00:00,,,,2016/9/23 00:00,TRUE,3,1,M,公,B
2128264,2016/8/15 00:00,2017/6/12 00:00,,,,2016/9/23 00:00,TRUE,2,1,M,母,B
122643,2016/8/26 00:00,,,,,2016/9/23 00:00,TRUE,3,1,M,公,B
3126126,2016/8/24 00:00,,,,,2016/9/23 00:00,TRUE,1,1,M,母,B
3126128,2016/9/3 00:00,,,,,2016/9/23 00:00,TRUE,1,2,M,公,B
3126159,2016/8/25 00:00,,,,,2016/9/23 00:00,TRUE,1,,,,B
3126162,2016/9/3 00:00,2017/9/14 00:00,,,,2016/9/23 00:00,TRUE,1,1,M,母,B
3126164,2016/9/10 00:00,2017/6/26 00:00,,,,2016/9/23 00:00,TRUE,1,1,M,母,B
3126170,2016/8/29 00:00,2017/11/29 00:00,,,,2016/9/23 00:00,TRUE,1,1,S,母,B
3126190,2016/9/19 00:00,2017/6/17 00:00,,,,2016/9/23 00:00,TRUE,1,1,M,母,B
3126205,2016/9/9 00:00,,,,,2016/9/23 00:00,TRUE,1,1,S,母,B
3126199,2016/8/21 00:00,2017/7/23 00:00,,,,2016/9/23 00:00,TRUE,1,1,S,母,B
3126201,2016/9/19 00:00,2017/6/26 00:00,,,,2016/9/23 00:00,TRUE,1,1,S,母,B
3126204,2016/9/10 00:00,,,,,2016/9/23 00:00,TRUE,1,1,M,母,B
3125811,2016/9/7 00:00,,,,,2016/9/23 00:00,TRUE,1,2,M,公,B
3125809,2016/8/15 00:00,,,,,2016/9/23 00:00,TRUE,1,,,,B
185291,2016/9/15 00:00,2017/5/25 00:00,5184357,,660,2016/9/26 00:00,TRUE,4,1,,母,C
185293,2016/9/11 00:00,2017/6/10 00:00,5184356,,655,2016/9/26 00:00,TRUE,4,1,,,C
1181892,2016/8/26 00:00,,5184351,,585,2016/9/26 00:00,TRUE,3,1,,,C
1181897,2016/9/22 00:00,2017/7/5 00:00,,,600,2016/9/26 00:00,TRUE,3,1,,,C
2188146,2016/8/28 00:00,2017/6/1 00:00,5184352,,580,2016/9/26 00:00,TRUE,2,1,,,C
2188152,2016/9/8 00:00,2017/7/20 00:00,5184355,,560,2016/9/26 00:00,TRUE,2,1,,母,C
2188153,2016/9/11 00:00,,,,575,2016/9/26 00:00,TRUE,2,,,,C
97182625,2016/9/1 00:00,2017/7/20 00:00,5184354,,665,2016/9/26 00:00,TRUE,5,1,,,C
99183203,2016/9/12 00:00,,,,660,2016/9/26 00:00,TRUE,4,1,,,C
3183639,2016/9/1 00:00,,5184353,,550,2016/9/26 00:00,TRUE,1,1,,,C
95051803,2016/9/20 00:00,,P44,,,2016/10/12 00:00,TRUE,7,,,母,A
97051427,2016/9/10 00:00,2017/10/9 00:00,P41,,,2016/10/12 00:00,TRUE,4,,,母,A
97051435,2016/9/18 00:00,,P42,,,2016/10/12 00:00,TRUE,5,,,母,A
97051478,2016/9/20 00:00,2017/12/15 00:00,P45,,,2016/10/12 00:00,TRUE,6,,,母,A
98051969,2016/9/23 00:00,,P46,,,2016/10/12 00:00,TRUE,4,,,母,A
98051974,2016/10/9 00:00,2017/10/2 00:00,P48,,,2016/10/12 00:00,TRUE,5,,,母,A
1051856,2016/9/27 00:00,2018/6/20 00:00,P47,,,2016/10/12 00:00,TRUE,2,,,母,A
2052004,2016/9/19 00:00,2018/4/14 00:00,P43,,,2016/10/12 00:00,TRUE,2,,,母,A
2052019,2016/10/9 00:00,2017/8/17 00:00,P49,,,2016/10/12 00:00,TRUE,1,,,母,A
3051531,2016/10/8 00:00,2018/7/5 00:00,,,,2016/10/12 00:00,TRUE,1,,,,A
3051596,2016/9/13 00:00,,,,,2016/10/12 00:00,TRUE,1,,,公,A
2122397,2016/9/22 00:00,2017/10/10 00:00,,,,2016/10/20 00:00,TRUE,2,1,S,母,B
2122414,2016/10/16 00:00,2017/10/5 00:00,,,,2016/10/20 00:00,TRUE,2,1,,,B
122607,2016/9/24 00:00,,,,,2016/10/20 00:00,TRUE,4,3,L,公,B
122635,2016/10/8 00:00,2017/7/11 00:00,,,,2016/10/20 00:00,TRUE,4,1,,,B
1123352,2016/10/11 00:00,,,,,2016/10/20 00:00,TRUE,4,1,,,B
1123376,2016/10/8 00:00,2017/7/11 00:00,,,,2016/10/20 00:00,TRUE,3,1,,,B
1123380,2016/10/7 00:00,,,,,2016/10/20 00:00,TRUE,3,1,,,B
1123401,2016/10/6 00:00,2017/7/11 00:00,,,,2016/10/20 00:00,TRUE,3,1,,,B
1123405,2016/9/27 00:00,,,,,2016/10/20 00:00,TRUE,3,1,S,公,B
124298,2016/10/15 00:00,2017/9/23 00:00,,,,2016/10/20 00:00,TRUE,4,2,,,B
124299,2016/10/2 00:00,2017/10/20 00:00,,,,2016/10/20 00:00,TRUE,3,1,,,B
124310,2016/10/8 00:00,,,,,2016/10/20 00:00,TRUE,4,1,,,B
124313,2016/9/24 00:00,,,,,2016/10/20 00:00,TRUE,3,1,M,公,B
3126192,2016/5/4 00:00,2017/2/22 00:00,,,,2016/10/20 00:00,TRUE,1,1,,,B
127915,2016/10/9 00:00,,,,,2016/10/20 00:00,TRUE,3,2,,,B
127993,2016/9/26 00:00,,,,,2016/10/20 00:00,TRUE,3,1,M,母,B
3126135,2016/9/22 00:00,2017/7/23 00:00,,,,2016/10/20 00:00,TRUE,1,2,M,公,B
3126172,2016/10/11 00:00,,,,,2016/10/20 00:00,TRUE,1,1,,,B
3126182,2016/9/30 00:00,,,,,2016/10/20 00:00,TRUE,1,2,M,母,B
3126206,2016/10/11 00:00,2017/9/8 00:00,,,,2016/10/20 00:00,TRUE,1,2,,,B
3126207,2016/9/27 00:00,2017/8/22 00:00,,,,2016/10/20 00:00,TRUE,1,1,S,母,B
3128845,2016/10/13 00:00,2018/6/19 00:00,,,,2016/10/20 00:00,TRUE,1,1,,,B
3128846,2016/4/20 00:00,2017/6/3 00:00,,,,2016/10/20 00:00,TRUE,1,1,,,B
3128847,2016/8/15 00:00,2017/6/17 00:00,,,,2016/10/20 00:00,TRUE,1,,,,B
3126163,2016/10/17 00:00,2017/9/7 00:00,,,,2016/10/20 00:00,TRUE,1,1,,,B
185274,2016/10/13 00:00,2017/8/25 00:00,,,610,2016/10/26 00:00,TRUE,3,2,,,C
185283,2016/10/17 00:00,,,,640,2016/10/26 00:00,TRUE,5,1,,,C
1181893,2016/10/9 00:00,,,,585,2016/10/26 00:00,TRUE,3,1,,,C
2188115,2016/9/29 00:00,2017/11/25 00:00,,,600,2016/10/26 00:00,TRUE,3,1,,,C
2188124,2016/10/19 00:00,2017/7/20 00:00,5184360,,595,2016/10/26 00:00,TRUE,2,1,,母,C
2188133,2016/10/8 00:00,,,,545,2016/10/26 00:00,TRUE,2,1,,,C
2188135,2016/10/6 00:00,2017/7/30 00:00,,,570,2016/10/26 00:00,TRUE,2,1,,,C
2188143,2016/10/22 00:00,2017/11/5 00:00,,,580,2016/10/26 00:00,TRUE,2,1,,,C
2188161,2016/10/24 00:00,2017/8/1 00:00,5184361,,570,2016/10/26 00:00,TRUE,2,1,,母,C
99183188,2016/10/8 00:00,2018/5/24 00:00,5184358,,630,2016/10/26 00:00,TRUE,5,1,,母,C
99183209,2016/10/15 00:00,2017/9/20 00:00,5184359,,625,2016/10/26 00:00,TRUE,4,1,,母,C
99051771,2016/10/27 00:00,2018/10/4 00:00,P53,P54,,2016/11/10 00:00,TRUE,4,,,,A
52621,2016/10/18 00:00,,P51,,,2016/11/10 00:00,TRUE,3,,,,A
52622,2016/11/7 00:00,,,,,2016/11/10 00:00,TRUE,3,,,,A
52627,2016/10/28 00:00,,P56,,,2016/11/10 00:00,TRUE,2,,,,A
52647,2016/10/27 00:00,,P55,,,2016/11/10 00:00,TRUE,2,,,,A
52648,2016/11/3 00:00,2017/10/3 00:00,,,,2016/11/10 00:00,TRUE,4,,,公,A
52657,2016/11/4 00:00,,P61,,,2016/11/10 00:00,TRUE,4,,,,A
52658,2016/11/4 00:00,,P60,,,2016/11/10 00:00,TRUE,3,,,,A
52671,2016/11/1 00:00,2017/9/12 00:00,P59,,,2016/11/10 00:00,TRUE,3,,,,A
52681,2016/10/22 00:00,2017/12/11 00:00,,,,2016/11/10 00:00,TRUE,2,,,,A
1051815,2016/11/6 00:00,2017/10/9 00:00,P62,,,2016/11/10 00:00,TRUE,2,,,,A
1051866,2016/10/16 00:00,,P50,,,2016/11/10 00:00,TRUE,2,,,,A
2052010,2016/10/12 00:00,2018/4/4 00:00,,,,2016/11/10 00:00,TRUE,2,,,公,A
3051520,2016/10/31 00:00,,P58,,,2016/11/10 00:00,TRUE,1,,,,A
3051549,2016/10/28 00:00,2017/9/12 00:00,P57,,,2016/11/10 00:00,TRUE,1,,,,A
3051556,2016/10/24 00:00,2017/12/8 00:00,P52,,,2016/11/10 00:00,TRUE,1,,,,A
2122445,2016/11/4 00:00,2017/8/13 00:00,,,,2016/11/24 00:00,TRUE,2,1,,,B
122663,2016/10/19 00:00,2017/8/3 00:00,,,,2016/11/24 00:00,TRUE,4,1,,,B
98122730,2016/11/5 00:00,,,,,2016/11/24 00:00,TRUE,5,1,,,B
122760,2016/11/9 00:00,2017/8/22 00:00,,,,2016/11/24 00:00,TRUE,4,1,,,B
1123338,2016/11/21 00:00,,,,,2016/11/24 00:00,TRUE,4,1,,,B
1123375,2016/10/30 00:00,2017/9/19 00:00,,,,2016/11/24 00:00,TRUE,3,1,,,B
2123492,2016/11/11 00:00,,,,,2016/11/24 00:00,TRUE,3,1,,,B
99127649,2016/10/23 00:00,,,,,2016/11/24 00:00,TRUE,4,1,,,B
127916,2016/10/22 00:00,2018/3/17 00:00,,,,2016/11/24 00:00,TRUE,3,1,,,B
127923,2016/11/12 00:00,2017/9/23 00:00,,,,2016/11/24 00:00,TRUE,3,2,,,B
3126167,2016/11/3 00:00,2017/9/8 00:00,,,,2016/11/24 00:00,TRUE,1,2,,,B
3126196,2016/10/30 00:00,2017/8/22 00:00,,,,2016/11/24 00:00,TRUE,1,1,,,B
3126179,2016/11/12 00:00,2017/10/5 00:00,,,,2016/11/24 00:00,TRUE,1,1,,,B
3126120,2016/11/13 00:00,2017/9/23 00:00,,,,2016/11/24 00:00,TRUE,1,1,,,B
3125377,2016/11/11 00:00,2017/8/22 00:00,,,,2016/11/24 00:00,TRUE,1,1,,,B
2188116,2016/11/25 00:00,,5184364,,605,2016/11/29 00:00,TRUE,3,1,,母,C
2188119,2016/11/25 00:00,2017/8/1 00:00,,,610,2016/11/29 00:00,TRUE,3,1,,,C
2188126,2016/11/21 00:00,,,,545,2016/11/29 00:00,TRUE,2,1,,,C
2188155,2016/11/17 00:00,2017/7/20 00:00,5184362,,585,2016/11/29 00:00,TRUE,2,1,,母,C
97182617,2016/11/22 00:00,,5184363,,705,2016/11/29 00:00,TRUE,6,1,,母,C
99183177,2016/11/17 00:00,2017/9/15 00:00,,,665,2016/11/29 00:00,TRUE,6,1,,母,C
99183185,2016/11/9 00:00,,,,640,2016/11/29 00:00,TRUE,5,1,,,C
96051819,2016/11/13 00:00,,,,,2016/12/8 00:00,TRUE,6,,,公,A
52641,2016/11/14 00:00,,P63,,,2016/12/8 00:00,TRUE,4,,,母,A
52666,2016/11/10 00:00,,,,,2016/12/8 00:00,TRUE,2,,,公,A
52680,2016/11/25 00:00,,P66,,,2016/12/8 00:00,TRUE,3,,,母,A
1051840,2016/11/15 00:00,2017/12/2 00:00,P64,,,2016/12/8 00:00,TRUE,2,,,母,A
2052039,2016/12/3 00:00,2018/4/10 00:00,,,,2016/12/8 00:00,TRUE,1,,,公,A
2052067,2016/11/18 00:00,2017/9/23 00:00,P65,,,2016/12/8 00:00,TRUE,1,,,母,A
3051538,2016/12/4 00:00,2017/8/29 00:00,P67,,,2016/12/8 00:00,TRUE,1,,,母,A
3051572,2016/11/13 00:00,2018/7/18 00:00,,,,2016/12/8 00:00,TRUE,1,,,公,A
2122338,2016/12/1 00:00,2017/11/8 00:00,,,,2016/12/21 00:00,TRUE,3,2,,,B
2122353,2016/12/5 00:00,2017/9/23 00:00,,,,2016/12/21 00:00,TRUE,3,1,,,B
2122354,2016/12/10 00:00,2017/10/14 00:00,,,,2016/12/21 00:00,TRUE,3,1,,,B
2121418,2016/12/1 00:00,2017/9/23 00:00,,,,2016/12/21 00:00,TRUE,2,1,,,B
2122390,2016/12/17 00:00,2017/9/14 00:00,,,,2016/12/21 00:00,TRUE,2,2,,,B
2122400,2016/12/2 00:00,2017/10/30 00:00,,,,2016/12/21 00:00,TRUE,2,2,,,B
2121422,2016/10/30 00:00,2017/8/3 00:00,,,,2016/12/21 00:00,TRUE,2,2,,,B
2122425,2016/12/1 00:00,2017/1/18 00:00,,,,2016/12/21 00:00,TRUE,2,1,,,B
122594,2016/11/23 00:00,,,,,2016/12/21 00:00,TRUE,4,1,,,B
122641,2016/11/29 00:00,,,,540,2016/12/21 00:00,TRUE,3,1,,,B
122762,2016/11/27 00:00,2017/9/23 00:00,,,,2016/12/21 00:00,TRUE,4,2,,,B
122768,2016/12/5 00:00,,,,,2016/12/21 00:00,TRUE,3,1,,,B
124300,2016/12/11 00:00,2017/9/19 00:00,,,,2016/12/21 00:00,TRUE,4,1,,,B
124323,2016/12/8 00:00,,,,,2016/12/21 00:00,TRUE,3,1,,,B
3126134,2016/12/9 00:00,2017/11/24 00:00,,,,2016/12/21 00:00,TRUE,2,2,,,B
127925,2016/12/1 00:00,,,,,2016/12/21 00:00,TRUE,2,1,,,B
10837977,2016/12/17 00:00,,,,,2016/12/21 00:00,TRUE,2,2,,,B
3126181,2016/11/28 00:00,2017/9/30 00:00,,,,2016/12/21 00:00,TRUE,1,1,,,B
4128827,2016/11/1 00:00,2017/8/22 00:00,,,,2016/12/21 00:00,TRUE,1,1,,,B
1181907,2016/12/1 00:00,,5184365,,595,2016/12/27 00:00,TRUE,3,1,,,C
2188136,2016/12/23 00:00,2018/1/5 00:00,5184366,,575,2016/12/27 00:00,TRUE,2,1,,,C
2188144,2016/12/13 00:00,,,,585,2016/12/27 00:00,TRUE,2,1,,,C
3183615,2016/11/28 00:00,2018/5/20 00:00,,,545,2016/12/27 00:00,TRUE,2,1,,,C
96185489,2016/12/9 00:00,,,,730,2016/12/27 00:00,TRUE,6,1,,,C
94051718,2016/12/7 00:00,2017/8/10 00:00,,,,2017/1/12 00:00,TRUE,9,,,公,A
97051476,2016/12/6 00:00,,P70,,,2017/1/12 00:00,TRUE,4,,,,A
52635,2017/1/6 00:00,,Q2,Q3,,2017/1/12 00:00,TRUE,2,,,,A
52617,2016/12/6 00:00,,P69,,,2017/1/12 00:00,TRUE,3,,,,A
1051852,2016/12/22 00:00,,,,,2017/1/12 00:00,TRUE,2,,,公,A
1051868,2017/1/3 00:00,2017/11/8 00:00,,,,2017/1/12 00:00,TRUE,3,,,,A
2051988,2016/12/7 00:00,,P71,,,2017/1/12 00:00,TRUE,2,,,,A
2051976,2017/1/8 00:00,2017/10/9 00:00,,,,2017/1/12 00:00,TRUE,2,,,,A
2052021,2016/12/11 00:00,2017/11/12 00:00,P73,,,2017/1/12 00:00,TRUE,2,,,,A
2051977,2016/12/10 00:00,,P72,,,2017/1/12 00:00,TRUE,1,,,,A
2052038,2016/12/25 00:00,2018/4/10 00:00,P75,,,2017/1/12 00:00,TRUE,1,,,,A
2052068,2016/12/11 00:00,,P74,,,2017/1/12 00:00,TRUE,2,,,母,A
3051516,2016/12/28 00:00,2018/11/5 00:00,,,,2017/1/12 00:00,TRUE,1,,,公,A
3051521,2017/1/7 00:00,2018/10/9 00:00,Q4,,,2017/1/12 00:00,TRUE,1,,,,A
3051555,2017/1/1 00:00,2017/10/25 00:00,Q1,,,2017/1/12 00:00,TRUE,1,,,,A
3051561,2016/12/6 00:00,2017/9/20 00:00,P68,,,2017/1/12 00:00,TRUE,1,,,,A
3051563,2016/12/30 00:00,2018/1/5 00:00,P76,,,2017/1/12 00:00,TRUE,1,,,,A
2122345,2017/1/9 00:00,,,,,2017/1/23 00:00,TRUE,3,2,,,B
2122366,2017/1/11 00:00,,,,,2017/1/23 00:00,TRUE,3,1,,,B
2122371,2016/12/25 00:00,,,,,2017/1/23 00:00,TRUE,3,1,,,B
2122376,2016/12/23 00:00,2017/11/3 00:00,,,,2017/1/23 00:00,TRUE,3,1,,,B
2122379,2017/1/9 00:00,2017/11/5 00:00,,,,2017/1/23 00:00,TRUE,3,1,,,B
2122393,2016/12/27 00:00,,,,,2017/1/23 00:00,TRUE,2,1,,,B
2122429,2016/12/30 00:00,2017/10/10 00:00,,,,2017/1/23 00:00,TRUE,2,1,,,B
2122430,2017/1/16 00:00,2018/7/26 00:00,,,,2017/1/23 00:00,TRUE,2,1,,,B
2122435,2017/1/10 00:00,2017/10/20 00:00,,,,2017/1/23 00:00,TRUE,2,1,,,B
2122441,2017/1/16 00:00,2018/4/8 00:00,,,,2017/1/23 00:00,TRUE,2,2,,,B
122647,2016/12/20 00:00,,,,,2017/1/23 00:00,TRUE,3,1,,,B
1123367,2016/12/22 00:00,2018/5/12 00:00,,,,2017/1/23 00:00,TRUE,3,1,,,B
2123486,2016/12/27 00:00,,,,,2017/1/23 00:00,TRUE,2,1,,,B
2123499,2016/12/26 00:00,2017/10/5 00:00,,,,2017/1/23 00:00,TRUE,3,1,,,B
124302,2017/1/6 00:00,2017/12/11 00:00,,,,2017/1/23 00:00,TRUE,4,1,,,B
124306,2016/12/29 00:00,,,,,2017/1/23 00:00,TRUE,3,1,,,B
3125365,2017/1/1 00:00,,,,,2017/1/23 00:00,TRUE,2,1,,,B
3125371,2017/1/18 00:00,,,,,2017/1/23 00:00,TRUE,2,1,,,B
3126102,2016/12/28 00:00,,,,,2017/1/23 00:00,TRUE,2,1,,,B
3126107,2017/1/15 00:00,2017/10/14 00:00,,,,2017/1/23 00:00,TRUE,2,1,,,B
3126130,2017/1/18 00:00,2017/10/30 00:00,,,,2017/1/23 00:00,TRUE,2,1,,,B
99127592,2017/1/11 00:00,,,,,2017/1/23 00:00,TRUE,4,1,,,B
127747,2017/1/11 00:00,,,,,2017/1/23 00:00,TRUE,4,1,,,B
