1,2,3,4,5,6,7
10046086,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046181,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046263,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046275,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050239,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050245,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10061404,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121830,C,31,2015/3/18 00:00,,2015/3/25 00:00,B
10036286,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046036,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046045,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046107,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046116,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046150,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046211,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046227,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046233,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046280,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046288,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050224,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050230,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050248,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
2188123,C,10,2015/4/9 00:00,,2015/4/27 00:00,C
98051982,C,12,2015/4/10 00:00,,2015/4/16 00:00,A
122771,C,31,2015/3/18 00:00,,2015/3/25 00:00,B
10046048,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046117,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046131,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046140,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046185,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046250,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046258,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046261,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046266,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050229,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10061458,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
97051479,C,12,2015/4/7 00:00,,2015/4/16 00:00,A
97051454,C,12,2015/4/9 00:00,,2015/4/16 00:00,A
1051823,D,31,2015/4/15 00:00,,2015/4/16 00:00,A
1051823,C,31,2015/4/17 00:00,,2015/5/15 00:00,A
52616,C,12,2015/4/10 00:00,,2015/4/16 00:00,A
99051751,C,12,2015/4/10 00:00,,2015/4/16 00:00,A
128001,C,42,2015/4/14 00:00,,2015/4/27 00:00,B
97124123,C,42,2015/4/14 00:00,,2015/4/27 00:00,B
52676,C,12,2015/4/16 00:00,,2015/5/15 00:00,A
94051722,C,31,2015/4/20 00:00,,2015/5/15 00:00,A
10831970,C,53,2015/4/5 00:00,,2015/4/27 00:00,B
95181717,C,2,2015/4/9 00:00,,2015/4/27 00:00,C
97051469,C,12,2015/4/10 00:00,,2015/4/16 00:00,A
98051962,C,12,2015/4/10 00:00,,2015/4/16 00:00,A
99127648,C,42,2015/4/14 00:00,,2015/4/27 00:00,B
95181703,C,62,2015/4/15 00:00,,2015/4/27 00:00,C
122637,C,53,2015/1/7 00:00,,2015/1/27 00:00,B
98122729,C,53,2015/1/7 00:00,,2015/1/27 00:00,B
98186934,N,,2014/12/25 00:00,,2014/12/26 00:00,C
94183486,C,2,2013/2/5 00:00,,2013/2/26 00:00,C
99127665,D,20,2013/2/15 00:00,,2013/2/23 00:00,B
97182630,C,2,2013/2/15 00:00,,2013/3/27 00:00,C
99183176,C,2,2013/2/20 00:00,,2013/2/26 00:00,C
98186932,C,31,2013/2/20 00:00,,2013/2/26 00:00,C
99127665,N,,2013/2/22 00:00,,2013/2/23 00:00,B
97182646,C,2,2013/2/15 00:00,,2013/3/27 00:00,C
50562651,C,52,2014/10/7 00:00,,2014/10/16 00:00,A
97182617,N,,2014/10/15 00:00,,2014/10/16 00:00,C
98051969,N,,2014/10/15 00:00,,2014/10/16 00:00,A
95121837,C,11,2014/10/20 00:00,,2014/11/24 00:00,B
185265,C,24,2014/10/25 00:00,,2014/11/27 00:00,C
97051435,N,,2014/10/15 00:00,,2014/11/21 00:00,A
1123382,C,42,2014/10/18 00:00,,2014/10/24 00:00,B
52677,D,42,2014/10/15 00:00,,2014/10/16 00:00,A
99051753,N,,2014/10/15 00:00,,2014/11/21 00:00,A
99183180,D,2,2014/10/15 00:00,,2014/10/16 00:00,C
124305,D,31,2014/10/23 00:00,,2014/10/24 00:00,B
98122730,D,1,2014/10/23 00:00,,2014/10/24 00:00,B
122628,C,42,2014/8/4 00:00,,2014/8/25 00:00,B
95181716,C,11,2015/4/15 00:00,,2015/4/27 00:00,C
52677,C,42,2014/11/4 00:00,,2014/11/20 00:00,A
1181875,D,2,2014/10/15 00:00,,2014/10/16 00:00,C
96185476,N,,2014/10/15 00:00,,2014/10/16 00:00,C
98051962,N,,2014/10/15 00:00,,2014/10/16 00:00,A
1181894,D,2,2015/4/25 00:00,,2015/4/27 00:00,C
2122389,D,1,2015/4/25 00:00,,2015/4/27 00:00,B
99127652,C,42,2015/4/25 00:00,,2015/5/27 00:00,B
99183210,D,30,2015/4/25 00:00,,2015/4/27 00:00,C
98127841,D,1,2015/4/25 00:00,,2015/4/27 00:00,B
98122719,C,1,2014/8/18 00:00,,2014/8/25 00:00,B
96121454,C,5,2013/1/30 00:00,,2013/2/23 00:00,B
97124171,C,5,2013/1/31 00:00,,2013/2/23 00:00,B
10046015,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046040,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046041,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046201,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046238,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046241,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046255,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046287,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10048851,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050227,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050236,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98127841,C,20,2015/5/7 00:00,,2015/5/27 00:00,B
99051769,C,12,2015/5/7 00:00,,2015/5/15 00:00,A
10046012,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046013,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046059,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046075,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046089,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046141,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046143,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046144,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046152,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
2188141,D,30,2015/4/25 00:00,,2015/4/27 00:00,C
2188147,D,2,2015/4/25 00:00,,2015/4/27 00:00,C
2188113,C,30,2015/3/15 00:00,,2015/3/26 00:00,C
10046039,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046043,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046057,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046060,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046139,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046186,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046248,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046281,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050235,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050247,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050270,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96051838,C,55,2013/2/18 00:00,,2013/2/20 00:00,A
10046016,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046167,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046187,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046234,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046265,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046271,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046433,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
97051446,D,20,2015/5/1 00:00,,2015/5/15 00:00,A
90122331,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122366,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122427,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122435,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122437,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129166,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129176,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129191,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127614,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127615,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
85121849,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122395,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122416,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122433,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129154,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122323,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122330,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122333,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
80122190,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
84121366,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
87121421,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122387,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122404,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122412,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122419,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122420,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129128,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129149,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129153,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129156,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129165,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129190,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122321,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126266,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127602,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127610,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98091824,C,5,2015/2/15 00:00,,2015/3/25 00:00,B
99051768,C,31,2015/2/16 00:00,,2015/3/12 00:00,A
97124121,C,45,2015/2/27 00:00,,2015/3/25 00:00,B
99051755,C,12,2015/5/7 00:00,,2015/5/15 00:00,A
124295,C,5,2015/5/12 00:00,,2015/5/27 00:00,B
99127651,C,5,2015/5/12 00:00,,2015/5/27 00:00,B
124328,C,2,2015/5/12 00:00,,2015/6/25 00:00,B
2122389,C,5,2015/5/12 00:00,,2015/5/27 00:00,B
96121452,D,1,2015/5/26 00:00,,2015/5/27 00:00,B
10046158,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046180,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046216,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10046218,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050237,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050246,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10050271,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
10838127,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95051800,C,12,2015/5/15 00:00,,2015/6/11 00:00,A
1123408,C,2,2015/5/12 00:00,,2015/6/25 00:00,B
99127671,C,5,2015/5/12 00:00,,2015/7/27 00:00,B
97051446,N,,2015/5/13 00:00,,2015/5/15 00:00,A
122631,C,42,2015/5/14 00:00,,2015/5/27 00:00,B
96051828,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
96051860,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
96051845,C,42,2015/6/6 00:00,,2015/6/11 00:00,A
124319,C,5,2015/5/12 00:00,,2015/5/27 00:00,B
99051738,C,12,2015/5/15 00:00,,2015/6/11 00:00,A
2188141,N,,2015/5/25 00:00,,2015/5/26 00:00,C
2188145,D,2,2015/5/25 00:00,,2015/5/26 00:00,C
2188147,N,,2015/5/25 00:00,,2015/5/26 00:00,C
87121668,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122367,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122407,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122434,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122436,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129122,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129134,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129185,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122312,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122343,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122344,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122345,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122350,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92126185,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126215,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126219,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123922,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123953,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123954,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123956,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126774,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126776,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122404,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122428,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129119,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129180,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122327,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122351,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126198,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126207,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126272,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123918,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123919,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123938,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126955,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121820,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121856,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121858,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95123362,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
1181894,N,,2015/5/25 00:00,,2015/5/26 00:00,C
99183210,N,,2015/5/25 00:00,,2015/5/26 00:00,C
94126190,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126934,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126941,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126943,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126969,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122335,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122340,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126226,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127589,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93127606,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123931,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123934,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126182,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126932,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126942,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126953,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126954,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126971,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96126898,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
97124114,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
97124127,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126775,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126929,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126961,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94126966,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121819,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121846,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96123525,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96126919,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
80122208,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
88121408,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122390,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122408,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122410,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129132,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129139,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129178,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122342,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
92122396,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126179,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126221,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126223,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126267,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123923,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123924,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123945,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
94123971,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121854,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121857,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121887,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121907,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96126985,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
90122372,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122445,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91122447,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129121,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129127,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129174,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
91129177,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126192,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126209,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
93126231,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
95121842,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96123526,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96123562,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96123538,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96126907,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98122580,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
51363,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5011926,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022344,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022347,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022349,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022355,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022384,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022389,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022400,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022854,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022912,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023122,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023123,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023457,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
11930,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
11934,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
87051623,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
91051331,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
91051381,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
92051455,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
93051383,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
97126044,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98122747,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98127821,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
96051847,D,29,2014/12/26 00:00,双死-公/母,2015/1/13 00:00,A
98186917,C,30,2014/10/8 00:00,,2014/10/16 00:00,C
98122761,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
98052003,C,43,2014/12/31 00:00,,2015/1/13 00:00,A
2188137,C,30,2015/7/15 00:00,,2015/7/27 00:00,C
52614,C,0,2015/7/20 00:00,,2015/8/12 00:00,A
98051975,C,50,2015/7/21 00:00,,2015/8/12 00:00,A
5022343,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022379,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022383,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022388,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022395,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023458,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5023461,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
88051739,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
91051364,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
2052071,D,31,2015/7/8 00:00,,2015/7/10 00:00,A
99127837,C,C,2015/3/23 00:00,整理牛群資料,2015/3/25 00:00,B
5022345,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022361,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022378,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022385,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
52643,C,0,2015/7/20 00:00,,2015/8/12 00:00,A
122595,D,42,2015/7/23 00:00,,2015/7/27 00:00,B
52649,C,0,2015/7/24 00:00,,2015/8/12 00:00,A
52675,C,0,2015/7/24 00:00,,2015/8/12 00:00,A
97051439,C,0,2015/7/24 00:00,,2015/8/12 00:00,A
99051753,C,0,2015/7/24 00:00,,2015/8/12 00:00,A
95181690,N,,2015/7/26 00:00,,2015/7/27 00:00,C
185304,C,2,2015/7/15 00:00,,2015/7/27 00:00,C
52656,C,0,2015/7/24 00:00,,2015/8/12 00:00,A
52660,C,0,2015/7/24 00:00,,2015/8/12 00:00,A
98051988,C,0,2015/7/24 00:00,,2015/8/12 00:00,A
5022338,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022364,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
5022380,C,C,2015/3/25 00:00,整理牛群資料,2015/4/17 00:00,A
